2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
24.92,26.464,28.362,28.464,30.848,34.488,35.91
24.79,26.345,28.232,28.333,30.74,34.364,35.79
24.46,26.131,28.019,28.12,30.586,34.216,35.665
24.16,25.901,27.785,27.885,30.34,33.967,35.409
23.88,25.694,27.584,27.683,30.24,33.893,35.458
23.89,25.533,27.426,27.521,30.274,34.015,35.647
23.64,25.386,27.536,27.632,30.332,34.253,35.952
22.83,24.582,26.981,27.077,30.021,34.093,35.81
22.11,23.853,26.472,26.568,29.706,33.897,35.599
20.24,22.307,25.206,25.3,29.218,33.511,35.233
18.42,21.292,24.512,24.604,28.562,32.943,34.622
17.31,20.823,24.266,24.358,28.194,32.796,34.412
16.34,19.743,23.168,23.258,27.511,32.003,33.565
16.03,19.436,22.668,22.758,26.948,31.188,32.698
15.7,19.212,22.386,22.476,26.576,30.724,32.192
15.89,19.179,22.269,22.359,26.204,30.239,31.611
16.14,19.191,22.197,22.288,25.987,29.921,31.231
17.27,19.604,22.555,22.648,26.152,30.038,31.295
18.43,20.061,22.989,23.085,26.466,30.354,31.588
19.3,21.447,24.103,24.205,27.256,31.202,32.557
20.95,23.188,25.716,25.822,28.353,32.264,33.545
22.25,24.485,26.702,26.807,29.116,32.86,34.183
23.39,25.429,27.366,27.47,29.792,33.439,34.765
24.48,26.097,28.021,28.125,30.351,33.968,35.266
25.45,26.799,28.631,28.735,30.907,34.516,35.799
26.1,27.398,29.163,29.263,31.267,34.861,36.146
26.4,27.738,29.502,29.601,31.465,35.064,36.37
26.42,27.751,29.509,29.606,31.376,34.971,36.276
26.18,27.576,29.347,29.443,31.287,34.913,36.424
26.02,27.457,29.331,29.426,31.208,34.924,36.512
25.47,27.039,29.184,29.28,31.082,34.992,36.667
24.04,25.732,28.131,28.227,30.433,34.497,36.204
23.1,24.769,27.39,27.486,29.925,34.108,35.801
21.3,23.284,26.1,26.193,29.491,33.779,35.491
19.66,21.93,24.959,25.05,28.965,33.342,35.011
18.69,21.154,24.634,24.722,28.664,33.261,34.865
17.61,20.71,24.146,24.236,28.473,33.052,34.563
17.1,20.336,23.578,23.668,27.818,32.141,33.604
16.72,20.098,23.282,23.371,27.443,31.678,33.097
16.82,20.039,23.139,23.229,27.07,31.189,32.513
16.97,20.01,23.027,23.117,26.793,30.811,32.075
17.98,20.341,23.303,23.396,26.897,30.864,32.077
19,20.78,23.72,23.816,27.216,31.187,32.38
19.84,21.986,24.65,24.753,28.12,32.03,33.34
21.83,24.041,26.571,26.676,29.566,33.438,34.832
23.76,26.04,28.271,28.376,30.84,34.546,35.985
25.51,27.628,29.587,29.692,31.861,35.472,36.914
26.95,28.469,30.416,30.522,32.583,36.166,37.579
28.03,29.316,31.108,31.209,33.113,36.687,38.089
28.77,29.994,31.763,31.863,33.438,37.001,38.406
29.11,30.362,32.131,32.231,33.612,37.18,38.606
29.01,30.264,32.028,32.125,33.435,37.001,38.424
28.54,29.864,31.642,31.738,33.185,36.78,38.26
28.19,29.56,31.44,31.536,32.909,36.642,38.197
27.38,28.965,31.116,31.213,32.914,36.583,38.223
25.54,27.251,29.657,29.753,31.683,35.835,37.509
23.96,25.666,28.296,28.392,30.87,35.144,36.807
21.65,23.725,26.551,26.644,30.211,34.587,36.273
19.59,21.921,24.962,25.053,29.481,33.948,35.596
18.35,21.197,24.691,24.783,29.139,33.828,35.41
17.26,20.499,23.949,24.04,28.639,33.432,34.987
16.78,20.136,23.392,23.482,27.993,32.529,34.035
16.32,19.831,23.029,23.119,27.506,31.952,33.415
16.41,19.752,22.865,22.955,27.119,31.449,32.814
16.54,19.721,22.749,22.84,26.856,31.083,32.387
17.65,20.07,23.042,23.135,26.987,31.163,32.412
18.74,20.512,23.462,23.559,27.264,31.441,32.669
19.48,21.688,24.355,24.458,28.504,32.308,33.654
21.7,24,26.538,26.644,30.06,33.829,35.261
24.27,26.593,28.831,28.936,31.625,35.229,36.71
26.37,28.571,30.541,30.647,32.824,36.332,37.816
28.02,29.532,31.49,31.595,33.655,37.135,38.59
29.38,30.608,32.406,32.507,34.312,37.786,39.23
30.35,31.54,33.314,33.414,34.78,38.239,39.681
30.93,32.092,33.865,33.965,35.011,38.476,39.938
31.05,32.133,33.9,33.998,34.84,38.303,39.765
30.68,31.872,33.653,33.749,34.806,38.156,39.671
30.17,31.454,33.337,33.434,34.725,37.953,39.542
29.1,30.585,32.741,32.838,34.462,37.944,39.416
26.49,28.177,30.59,30.687,32.495,36.672,38.386
24.55,26.285,28.923,29.019,31.361,35.847,37.55
22.51,24.598,27.433,27.527,30.79,35.38,37.105
20.71,23.076,26.127,26.218,30.177,34.856,36.535
19.55,22.162,25.667,25.755,29.802,34.704,36.315
16.64,18.674,21.1,21.165,24.424,27.979,29.243
15.9,18.045,20.293,20.357,23.731,27.075,28.303
15.15,17.652,19.839,19.902,23.238,26.488,27.684
14.86,17.422,19.539,19.602,22.786,25.934,27.059
14.6,17.237,19.284,19.347,22.43,25.486,26.566
14.91,17.354,19.339,19.403,22.346,25.338,26.38
15.3,17.468,19.414,19.478,22.389,25.353,26.379
16.17,18.177,19.983,20.048,23.945,26.439,27.273
18.92,21.03,22.702,22.77,25.675,28.161,29.057
21.78,23.815,25.22,25.289,27.392,29.787,30.714
24.24,25.459,26.639,26.708,28.776,31.128,32.053
25.93,26.99,28.079,28.145,29.637,31.958,32.861
27.23,28.205,29.281,29.346,30.29,32.596,33.487
28.06,28.909,29.968,30.033,30.688,32.91,33.803
28.4,29.225,30.285,30.349,31.066,33.041,33.948
28.43,29.244,30.309,30.372,31.048,32.945,33.794
27.98,28.863,29.945,30.008,30.851,32.79,33.552
27.56,28.481,29.638,29.701,30.656,32.719,33.381
26.63,27.711,29.052,29.115,30.242,32.554,33.311
24,25.251,26.773,26.837,28.112,30.632,31.871
22.02,23.293,24.976,25.039,26.393,29.604,30.95
20.13,21.663,23.541,23.605,25.828,29.145,30.505
18.38,20.195,22.282,22.347,25.236,28.65,29.984
17.06,19.032,21.474,21.539,24.804,28.393,29.683
15.89,17.915,20.317,20.383,23.595,26.815,27.921
15.15,17.476,19.721,19.785,22.932,25.943,27.011
14.44,17.079,19.264,19.327,22.432,25.351,26.386
14.32,16.891,19.006,19.069,22.025,24.844,25.81
14.37,16.856,18.903,18.966,21.787,24.514,25.435
14.8,16.995,18.98,19.043,21.756,24.421,25.305
15.28,17.14,19.086,19.15,21.8,24.439,25.308
15.91,17.873,19.64,19.706,22.342,25.037,25.992
17.27,19.314,20.982,21.049,23.352,26.04,27.007
18.82,20.71,22.019,22.088,24.405,27.001,28.007
20.29,21.715,22.979,23.048,25.384,27.939,28.955
21.44,22.726,23.818,23.883,26.027,28.552,29.557
22.31,23.608,24.688,24.753,26.531,29.041,30.042
22.8,24.092,25.157,25.221,26.732,29.226,30.229
23.14,24.4,25.464,25.527,26.838,29.329,30.345
23.17,24.424,25.493,25.555,26.724,29.215,30.23
23.11,24.395,25.48,25.542,26.752,29.164,30.265
23.44,24.665,25.823,25.885,27.149,29.264,30.409
23.3,24.557,25.9,25.963,27.305,29.61,30.476
21.57,22.887,24.41,24.473,25.871,28.5,29.709
20.04,21.301,22.983,23.046,24.864,27.75,28.951
18.36,19.861,21.738,21.802,24.424,27.416,28.632
16.82,18.583,20.669,20.734,23.918,27.004,28.192
15.72,17.862,20.278,20.344,23.571,26.835,27.975
16.51,19.718,23.15,23.241,27.527,32.266,33.777
16.02,19.364,22.604,22.694,26.87,31.356,32.816
15.64,19.1,22.284,22.373,26.49,30.888,32.304
15.81,19.083,22.183,22.273,26.146,30.429,31.751
16.13,19.096,22.111,22.201,25.959,30.142,31.404
17.25,19.506,22.468,22.561,26.11,30.245,31.454
18.45,20.011,22.951,23.048,26.433,30.572,31.76
19.35,21.455,24.123,24.226,27.777,31.505,32.812
21.28,23.526,26.055,26.161,29.092,32.78,34.168
23.38,25.651,27.881,27.986,30.44,33.961,35.396
25.23,27.312,29.268,29.374,31.528,34.954,36.395
26.53,28.087,30.031,30.137,32.184,35.582,36.998
27.58,28.909,30.701,30.802,32.751,36.141,37.546
28.44,29.678,31.447,31.547,33.114,36.49,37.896
28.85,30.099,31.868,31.967,33.318,36.701,38.125
28.83,30.063,31.826,31.923,33.175,36.556,37.978
28.43,29.731,31.508,31.604,32.969,36.378,37.854
28,29.366,31.245,31.341,32.703,36.225,37.777
26.96,28.55,30.694,30.79,32.473,36.054,37.684
24.91,26.615,29.01,29.106,30.903,35.196,36.854
23.24,24.921,27.538,27.634,30.005,34.43,36.075
20.94,23.003,25.815,25.908,29.33,33.857,35.525
18.78,21.071,24.096,24.187,28.549,33.165,34.795
17.58,20.219,23.7,23.792,28.138,32.976,34.54
16.54,19.564,22.977,23.068,27.193,31.714,33.19
15.9,19.105,22.326,22.416,26.471,30.739,32.167
15.46,18.84,22.005,22.095,26.031,30.21,31.594
15.53,18.768,21.851,21.941,25.649,29.716,31.008
15.69,18.703,21.702,21.793,25.415,29.384,30.619
16.82,19.091,22.036,22.129,25.574,29.497,30.679
17.97,19.585,22.508,22.604,25.89,29.815,30.977
18.67,20.704,23.366,23.469,26.78,30.681,31.958
20.46,22.675,25.203,25.309,28.115,31.98,33.341
22.23,24.534,26.765,26.87,29.316,33.014,34.43
23.82,25.911,27.851,27.956,30.276,33.879,35.307
25.15,26.752,28.681,28.785,31.023,34.598,36.004
26.23,27.681,29.476,29.577,31.626,35.196,36.595
27.03,28.451,30.223,30.323,32.036,35.592,36.992
27.37,28.78,30.552,30.651,32.172,35.732,37.155
27.3,28.703,30.469,30.567,31.997,35.556,36.975
26.89,28.362,30.14,30.236,31.757,35.343,36.814
26.55,28.063,29.942,30.038,31.514,35.191,36.732
25.75,27.427,29.571,29.667,31.426,35.076,36.69
23.89,25.635,28.029,28.125,30.169,34.26,35.897
22.53,24.228,26.843,26.938,29.424,33.634,35.256
20.59,22.658,25.467,25.56,28.942,33.252,34.893
18.83,21.121,24.142,24.233,28.354,32.754,34.353
17.82,20.317,23.788,23.876,28.031,32.652,34.187
16.86,20.032,23.421,23.511,27.444,31.915,33.396
16.51,19.718,22.913,23.002,26.855,31.073,32.501
16.2,19.52,22.66,22.748,26.493,30.621,32.005
16.45,19.517,22.574,22.663,26.194,30.211,31.502
16.67,19.531,22.505,22.595,25.969,29.887,31.119
17.7,19.937,22.856,22.949,26.148,30.018,31.2
18.74,20.327,23.224,23.32,26.414,30.288,31.45
19.35,21.497,24.159,24.262,27.126,31.057,32.333
21.18,23.401,25.928,26.034,28.431,32.323,33.668
22.55,24.846,27.033,27.137,29.439,33.166,34.562
23.78,25.821,27.774,27.878,30.194,33.824,35.23
24.85,26.476,28.417,28.52,30.741,34.343,35.726
25.69,27.122,28.934,29.037,31.227,34.824,36.197
26.38,27.797,29.568,29.668,31.58,35.161,36.536
26.79,28.19,29.96,30.058,31.76,35.347,36.741
26.8,28.188,29.951,30.048,31.623,35.206,36.594
26.38,27.832,29.608,29.703,31.373,34.984,36.437
25.99,27.47,29.347,29.442,31.103,34.802,36.326
25.19,26.839,28.977,29.073,30.841,34.722,36.317
23.42,25.134,27.523,27.618,29.981,34.012,35.634
22.15,23.798,26.408,26.504,29.276,33.428,35.04
20.17,22.157,24.96,25.053,28.768,33.02,34.652
18.36,20.718,23.931,24.023,28.121,32.464,34.055
17.27,20.259,23.696,23.787,27.78,32.343,33.87
16.11,19.156,22.539,22.629,26.552,31.082,32.538
15.58,18.771,21.963,22.052,25.862,30.138,31.543
15.17,18.56,21.696,21.785,25.504,29.695,31.056
15.55,18.599,21.653,21.742,25.264,29.342,30.612
15.97,18.683,21.653,21.743,25.145,29.126,30.338
17.13,19.132,22.049,22.142,25.341,29.276,30.437
18.16,19.514,22.41,22.505,25.564,29.503,30.646
18.68,20.712,23.376,23.479,26.392,30.211,31.467
20.62,22.787,25.311,25.417,27.747,31.525,32.858
22.19,24.439,26.665,26.769,28.919,32.53,33.91
23.7,25.705,27.635,27.74,29.901,33.415,34.799
24.95,26.495,28.413,28.518,30.588,34.074,35.431
25.96,27.287,29.075,29.176,31.121,34.599,35.949
26.61,27.947,29.712,29.811,31.511,34.976,36.326
26.86,28.238,30.002,30.101,31.68,35.149,36.523
26.51,27.904,29.664,29.761,31.404,34.874,36.25
25.83,27.285,29.058,29.154,31.053,34.549,35.983
25.3,26.836,28.711,28.806,30.576,34.337,35.842
24.39,26.037,28.171,28.266,30.135,34.075,35.65
22.83,24.53,26.913,27.008,29.28,33.368,34.964
21.49,23.1,25.702,25.798,28.542,32.75,34.331
19.37,21.315,24.11,24.203,27.911,32.218,33.82
17.39,19.854,23.059,23.152,27.238,31.635,33.197
16.29,19.346,22.774,22.865,26.846,31.462,32.961
15.29,18.48,21.877,21.966,25.616,30.095,31.601
14.8,18.061,21.267,21.356,24.978,29.208,30.666
14.46,17.821,20.973,21.061,24.507,28.65,30.064
14.73,17.824,20.894,20.984,24.214,28.25,29.573
15.15,17.896,20.884,20.974,24.076,28.015,29.283
16.46,18.37,21.306,21.399,24.316,28.212,29.43
17.69,18.889,21.805,21.901,24.683,28.584,29.784
18.29,20.269,22.937,23.04,25.398,29.353,30.666
19.53,21.69,24.122,24.226,26.42,30.208,31.393
20.77,22.938,24.984,25.087,27.447,31.069,32.302
21.9,23.817,25.787,25.89,28.288,31.814,33.056
22.83,24.477,26.435,26.538,28.858,32.357,33.577
23.55,24.986,26.946,27.048,29.332,32.824,34.036
24.04,25.449,27.23,27.333,29.613,33.09,34.307
24.31,25.754,27.519,27.617,29.806,33.289,34.528
24.26,25.713,27.472,27.569,29.664,33.143,34.379
23.86,25.365,27.136,27.231,29.43,33.056,34.545
23.59,25.095,26.966,27.061,29.196,32.907,34.464
23,24.634,26.765,26.861,28.938,32.832,34.46
21.9,23.572,25.952,26.048,28.255,32.299,33.949
21.06,22.655,25.256,25.351,27.687,31.852,33.485
19.19,21.083,23.879,23.972,27.148,31.411,33.065
17.43,19.564,22.616,22.709,26.523,30.876,32.492
16.38,18.984,22.431,22.522,26.223,30.797,32.351
13.61,15.803,18.185,18.251,21.088,24.347,25.4
13.13,15.478,17.708,17.772,20.487,23.545,24.562
12.8,15.262,17.433,17.496,20.141,23.11,24.097
12.89,15.232,17.337,17.4,19.895,22.767,23.694
12.98,15.193,17.231,17.293,19.72,22.506,23.39
13.57,15.411,17.39,17.454,19.774,22.503,23.349
14.17,15.65,17.593,17.658,19.884,22.589,23.422
14.78,16.681,18.278,18.344,20.493,23.253,24.164
15.9,17.575,19.051,19.118,21.308,23.666,24.485
16.86,18.51,19.886,19.953,22.227,24.485,25.333
17.96,19.357,20.685,20.752,23.067,25.281,26.136
18.88,20.121,21.395,21.462,23.747,25.931,26.771
19.78,20.997,22.065,22.129,24.294,26.462,27.3
20.36,21.581,22.634,22.697,24.601,26.753,27.595
20.63,21.906,22.958,23.02,24.739,26.889,27.747
20.73,21.985,23.042,23.104,24.645,26.794,27.651
20.55,21.835,22.908,22.969,24.572,27.122,28.16
20.54,21.753,22.898,22.959,24.327,26.936,28.022
20.15,21.382,22.713,22.775,24.111,26.676,27.813
18.97,20.143,21.653,21.716,23.043,25.884,27.034
18.17,19.308,20.985,21.048,22.442,25.369,26.509
16.94,18.333,20.212,20.276,22.156,25.193,26.349
15.72,17.374,19.466,19.531,21.82,24.957,26.089
14.94,16.755,19.203,19.269,21.639,24.955,26.046
14.12,16.305,18.713,18.781,21.81,25.074,26.153
13.6,15.983,18.239,18.305,21.303,24.367,25.409
13.18,15.716,17.915,17.979,20.935,23.91,24.925
13.15,15.606,17.739,17.803,20.633,23.514,24.466
13.17,15.559,17.626,17.69,20.418,23.212,24.124
13.77,15.802,17.81,17.875,20.482,23.22,24.094
14.41,16.061,18.032,18.099,20.675,23.388,24.251
15.12,17.054,18.863,18.931,21.286,24.054,24.995
16.55,18.458,19.986,20.055,22.285,24.857,25.674
17.93,19.516,20.876,20.944,23.243,25.709,26.553
19.19,20.424,21.734,21.802,24.144,26.561,27.409
20.33,21.515,22.592,22.657,24.869,27.255,28.086
21.45,22.619,23.683,23.748,25.519,27.891,28.714
22.3,23.434,24.483,24.547,25.933,28.29,29.114
22.73,23.902,24.951,25.014,26.118,28.471,29.313
22.84,24.011,25.065,25.127,26.059,28.35,29.192
22.49,23.71,24.782,24.844,25.936,28.258,29.314
22.39,23.56,24.704,24.767,25.923,28.073,29.178
21.94,23.182,24.516,24.578,25.873,28.149,29.083
20.42,21.659,23.173,23.235,24.507,27.113,28.29
19.51,20.642,22.315,22.378,23.694,26.616,27.781
18.09,19.525,21.396,21.46,23.363,26.389,27.573
16.74,18.395,20.476,20.541,22.964,26.091,27.246
15.9,17.772,20.208,20.273,22.771,26.074,27.188
16.77,20.046,23.464,23.555,27.441,31.906,33.366
16.41,19.709,22.937,23.026,26.861,31.077,32.488
16.15,19.523,22.695,22.785,26.528,30.656,32.027
16.38,19.57,22.66,22.751,26.233,30.252,31.532
16.65,19.633,22.641,22.732,26.092,30.012,31.235
17.81,20.082,23.036,23.13,26.301,30.178,31.352
19.09,20.573,23.507,23.604,26.662,30.544,31.699
19.72,21.844,24.521,24.625,27.373,31.312,32.579
21.31,23.503,26.035,26.142,28.461,32.352,33.653
22.89,25.033,27.254,27.359,29.51,33.226,34.566
24.46,26.386,28.312,28.417,30.501,34.121,35.464
25.68,27.128,29.043,29.147,31.131,34.722,36.042
26.54,27.823,29.607,29.708,31.617,35.201,36.512
27.15,28.419,30.179,30.279,31.942,35.514,36.827
27.42,28.713,30.474,30.573,32.093,35.67,37.005
27.32,28.609,30.364,30.461,31.93,35.505,36.839
26.89,28.25,30.018,30.114,31.715,35.319,36.746
26.55,27.96,29.829,29.925,31.507,35.199,36.698
25.77,27.301,29.437,29.532,31.189,35.069,36.648
23.92,25.52,27.907,28.003,30.232,34.261,35.866
22.85,24.424,27.034,27.13,29.612,33.76,35.353
21.13,23.011,25.814,25.907,29.189,33.439,35.051
19.36,21.567,24.587,24.678,28.591,32.933,34.504
18.3,20.788,24.256,24.348,28.266,32.831,34.34
17.24,20.408,23.815,23.905,27.748,32.237,33.748
16.88,20.086,23.3,23.39,27.182,31.42,32.881
16.48,19.846,23.004,23.093,26.791,30.94,32.36
16.69,19.853,22.93,23.02,26.458,30.497,31.827
17.02,19.923,22.918,23.008,26.321,30.263,31.536
18.1,20.334,23.275,23.369,26.488,30.388,31.612
19.11,20.737,23.658,23.754,26.772,30.675,31.883
19.36,21.488,24.166,24.269,27.283,31.245,32.567
20.46,22.664,25.199,25.305,28.209,32.123,33.369
21.81,24.07,26.3,26.405,29.22,32.964,34.259
23.63,25.776,27.712,27.817,30.312,33.96,35.264
25.33,26.769,28.693,28.797,31.189,34.811,36.085
26.78,28.094,29.883,29.984,31.917,35.53,36.792
27.87,29.157,30.922,31.022,32.458,36.058,37.316
28.43,29.673,31.437,31.536,32.687,36.292,37.572
28.34,29.594,31.354,31.451,32.531,36.133,37.415
27.87,29.199,30.971,31.067,32.275,35.906,37.397
27.44,28.862,30.736,30.832,32.199,35.757,37.319
26.4,27.972,30.11,30.206,31.842,35.478,37.116
23.89,25.547,27.937,28.033,30.297,34.351,36.017
22.45,24.129,26.741,26.837,29.549,33.724,35.375
20.63,22.561,25.366,25.459,29.082,33.358,35.029
19.12,21.328,24.433,24.526,28.567,32.933,34.561
18.06,20.769,24.224,24.315,28.253,32.838,34.405
17.05,20.096,23.485,23.574,27.348,31.82,33.333
16.68,19.835,23.033,23.122,26.784,31.003,32.469
16.38,19.588,22.729,22.818,26.423,30.553,31.977
16.57,19.565,22.623,22.713,26.116,30.137,31.469
16.73,19.552,22.527,22.617,25.857,29.779,31.053
17.78,19.948,22.871,22.964,26,29.875,31.097
18.83,20.366,23.267,23.363,26.278,30.157,31.357
19.21,21.322,23.99,24.093,26.851,30.788,32.1
20.4,22.55,25.08,25.185,27.854,31.75,33.037
21.59,23.833,26.065,26.169,28.782,32.512,33.852
23.23,25.329,27.271,27.376,29.796,33.432,34.79
24.63,26.216,28.146,28.251,30.602,34.211,35.548
25.72,27.157,28.955,29.056,31.195,34.797,36.13
26.41,27.87,29.645,29.745,31.577,35.165,36.502
26.71,28.2,29.973,30.072,31.735,35.328,36.688
26.53,28.023,29.792,29.889,31.509,35.102,36.46
25.97,27.538,29.32,29.415,31.215,34.835,36.355
25.55,27.137,29.02,29.116,30.959,34.667,36.259
24.68,26.395,28.541,28.637,30.619,34.51,36.172
22.9,24.611,27.006,27.102,29.702,33.742,35.42
21.85,23.533,26.148,26.244,29.164,33.323,34.981
19.81,21.86,24.669,24.762,28.6,32.858,34.534
18.07,20.661,23.876,23.969,27.985,32.334,33.967
17.14,20.273,23.713,23.804,27.668,32.238,33.807
16.24,19.475,22.864,22.953,26.924,31.448,32.93
15.9,19.162,22.358,22.447,26.332,30.604,32.035
15.61,18.961,22.1,22.188,25.967,30.149,31.537
15.87,18.98,22.035,22.124,25.69,29.76,31.056
16.21,19.006,21.977,22.067,25.526,29.498,30.735
17.44,19.505,22.423,22.516,25.708,29.632,30.817
18.63,20.003,22.899,22.995,26.062,29.988,31.153
19.13,21.211,23.874,23.977,26.739,30.605,31.882
20.37,22.535,25.064,25.17,27.802,31.628,32.987
21.7,23.973,26.205,26.31,28.804,32.464,33.875
23.44,25.533,27.475,27.58,29.882,33.452,34.88
24.77,26.396,28.327,28.432,30.664,34.208,35.62
25.78,27.237,29.037,29.138,31.232,34.767,36.177
26.42,27.909,29.685,29.785,31.615,35.139,36.556
26.7,28.213,29.99,30.089,31.787,35.316,36.758
26.59,28.097,29.868,29.966,31.616,35.143,36.587
26.13,27.712,29.495,29.591,31.373,34.929,36.424
25.74,27.342,29.226,29.322,30.982,34.744,36.309
24.79,26.522,28.671,28.767,30.602,34.505,36.138
22.74,24.467,26.864,26.96,29.456,33.549,35.193
21.49,23.19,25.809,25.905,28.828,33.043,34.666
19.53,21.535,24.347,24.44,28.3,32.615,34.256
17.71,20.198,23.415,23.507,27.674,32.077,33.675
16.72,19.759,23.199,23.291,27.357,31.981,33.515
15.78,19.029,22.446,22.537,26.782,31.503,32.992
15.45,18.698,21.922,22.012,26.209,30.677,32.116
15.15,18.488,21.655,21.744,25.846,30.225,31.621
15.4,18.499,21.584,21.674,25.499,29.767,31.072
15.56,18.498,21.5,21.591,25.287,29.455,30.703
16.64,18.883,21.832,21.925,25.453,29.577,30.773
17.79,19.382,22.31,22.407,25.763,29.891,31.067
18.34,20.33,22.997,23.1,26.801,30.628,31.916
20.07,22.231,24.762,24.868,28.206,31.992,33.362
22.08,24.357,26.589,26.694,29.576,33.195,34.615
24.29,26.508,28.456,28.561,30.855,34.382,35.813
26.14,27.588,29.509,29.614,31.81,35.308,36.718
27.56,28.908,30.703,30.804,32.498,35.991,37.396
28.59,29.933,31.705,31.805,33.016,36.494,37.902
29.23,30.555,32.325,32.425,33.404,36.786,38.214
29.29,30.563,32.328,32.426,33.337,36.601,38.03
28.84,30.187,31.965,32.061,33.199,36.354,37.834
28.34,29.783,31.662,31.758,33.142,36.216,37.707
27.11,28.707,30.855,30.951,32.635,36.087,37.442
24.13,25.832,28.231,28.328,30.163,34.458,36.108
22.67,24.372,26.995,27.091,29.417,33.835,35.472
20.6,22.67,25.488,25.581,28.871,33.389,35.044
18.75,21.093,24.125,24.215,28.226,32.835,34.448
17.73,20.257,23.74,23.828,27.899,32.729,34.277
14.93,17.047,19.438,19.504,22.92,26.394,27.532
14.36,16.62,18.855,18.919,22.308,25.575,26.677
13.7,16.278,18.453,18.516,21.851,25.026,26.095
13.56,16.087,18.193,18.255,21.433,24.507,25.511
13.52,15.991,18.028,18.09,21.137,24.123,25.084
14,16.151,18.126,18.189,21.119,24.041,24.967
14.51,16.301,18.237,18.3,21.167,24.061,24.97
15,16.874,18.642,18.708,22.042,24.627,25.614
16.91,18.881,20.55,20.618,23.492,26.068,27.114
19.11,21.006,22.433,22.505,24.933,27.42,28.502
21.53,22.827,23.95,24.016,26.348,28.796,29.889
23.35,24.589,25.681,25.747,27.326,29.743,30.824
24.75,25.957,27.037,27.102,28.076,30.479,31.554
25.76,26.873,27.936,28.001,28.863,30.915,31.992
26.32,27.416,28.479,28.542,29.456,31.352,32.251
26.56,27.645,28.712,28.775,29.635,31.53,32.196
