2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
18.151,20.468,21.53,21.687,24.6962,25.9684,28.0775
18.339,20.409,21.477,21.639,24.707,26.0294,28.1783
19.049,20.449,21.555,21.721,25.8519,28.346,31.19
20.236,20.477,21.813,21.982,26.5175,29.1952,32.3399
20.371,20.876,22.475,22.646,27.2124,30.219,33.6122
20.227,21.458,23.214,23.372,27.8503,31.2915,34.9664
19.933,21.776,23.626,23.774,27.9769,31.7282,35.5745
19.27,20.965,22.904,23.026,27.7412,31.804,36.1873
18.051,20.086,22.187,22.287,27.3718,31.8818,36.5005
16.905,19.961,22.484,22.566,27.3645,33.2272,37.9074
16.115,21.102,23.28,23.371,28.8463,34.4046,39.8425
15.7,21.042,23.068,23.159,28.5703,33.7286,39.209
15.513,21.018,23.006,23.095,28.4257,33.488,38.9916
15.572,21.165,23.094,23.196,28.3173,33.2128,38.7095
15.747,21.332,23.193,23.307,28.2934,33.0097,38.5215
16.388,21.906,23.712,23.843,28.6183,33.1483,38.6714
17.903,22.577,24.273,24.422,29.0513,33.4525,39.009
19.451,23.316,24.944,25.126,29.5416,33.8908,39.5477
19.47,23.648,25.133,25.312,28.4983,31.5844,36.7532
19.064,22.683,23.907,24.061,27.8876,30.1829,34.6461
18.835,22.023,23.276,23.414,27.4937,29.5297,33.6917
18.672,21.748,23.054,23.193,27.2353,29.1796,33.0721
18.413,21.528,22.882,23.021,27.0613,28.9475,32.6354
18.16,21.392,22.764,22.905,26.9693,28.7959,32.3532
18.006,21.345,22.696,22.837,26.9338,28.7535,32.2764
18.354,21.17,22.572,22.72,26.8767,28.7384,32.2919
19.17,21.508,23.102,23.231,28.2712,31.589,36.3415
20.379,21.849,23.383,23.508,28.6451,32.2022,37.3765
20.703,22.18,23.791,23.918,29.2019,33.12,38.5421
20.65,22.461,24.135,24.263,29.5976,33.8203,39.3742
20.475,22.833,24.56,24.703,29.8685,34.3744,40.0163
19.753,22.238,24.128,24.249,29.8141,34.6066,40.3408
18.564,21.821,23.817,23.93,29.6033,34.7349,40.5019
17.414,21.75,23.954,24.058,29.6461,35.4087,41.1705
16.594,21.343,23.518,23.615,29.0824,34.8294,40.4708
16.222,21.289,23.314,23.411,28.8111,34.1756,39.8234
16.037,21.26,23.246,23.341,28.6587,33.9401,39.5862
15.998,21.382,23.309,23.416,28.5246,33.648,39.2655
16.186,21.508,23.369,23.487,28.4572,33.3949,38.9941
16.871,22.061,23.866,24.002,28.7568,33.4812,39.0616
18.254,23.146,24.82,25.008,29.2096,33.7814,39.3683
19.616,23.806,25.446,25.633,29.6969,34.1953,39.8547
19.583,23.933,25.429,25.612,28.5754,32.1334,37.4162
19.194,22.801,24.024,24.18,27.808,30.0195,34.3347
18.895,21.85,23.025,23.167,27.1102,29.0241,32.9344
18.681,21.414,22.748,22.894,26.8174,28.5973,32.1096
18.52,21.236,22.566,22.712,26.5752,28.2702,31.5318
18.56,21.192,22.469,22.615,26.4302,28.0696,31.21
18.609,21.162,22.379,22.526,26.4123,28.0476,31.1539
18.93,20.983,22.233,22.385,26.388,28.0757,31.2389
19.642,21.234,22.872,23.007,27.9376,31.1616,35.534
20.702,21.612,23.204,23.336,28.3658,31.8157,36.5676
20.703,21.918,23.571,23.704,28.8508,32.6281,37.5829
20.56,22.006,23.713,23.843,28.9313,32.9409,37.9653
20.38,22.075,23.85,23.977,29.0198,33.2832,38.367
19.669,21.54,23.379,23.496,28.749,33.2695,38.4143
18.359,20.982,22.911,23.019,28.3667,33.1852,38.3448
17.116,20.801,22.926,23.024,28.2927,33.6713,38.8263
16.269,19.14,21.477,21.545,26.3141,31.3225,35.9422
15.797,19.054,21.109,21.176,26.0724,30.6904,35.3445
15.568,19.039,21.024,21.087,25.9584,30.4859,35.1549
15.605,19.394,21.27,21.358,25.9282,30.3046,34.9788
15.815,19.749,21.502,21.614,26.0059,30.2138,34.9041
16.422,20.898,22.55,22.696,26.4943,30.5137,35.2144
17.881,22.058,23.647,23.826,27.1248,31.0085,35.7246
19.271,22.678,24.235,24.413,27.6561,31.4707,36.2417
19.178,22.79,24.207,24.38,26.9766,30.0345,34.5606
18.67,21.778,23.054,23.214,26.0552,27.98,31.7077
18.202,21.059,22.459,22.622,25.732,27.2445,30.1026
17.862,20.679,21.848,22.01,25.292,26.6852,29.2338
17.499,20.422,21.697,21.848,25.2103,26.5151,28.8666
17.387,20.278,21.541,21.689,25.0021,26.268,28.5693
17.4,20.404,21.473,21.616,25.1584,26.4284,28.726
17.758,20.35,21.394,21.546,25.434,26.7456,29.0736
18.674,20.909,22.358,22.514,27.0384,29.7266,33.1979
19.819,21.202,22.792,22.948,27.7621,30.6585,34.4851
20.176,21.466,23.151,23.31,28.2591,31.4545,35.4264
20.057,21.499,23.249,23.407,28.2719,31.6426,35.5873
19.729,21.521,23.353,23.511,28.3347,31.9173,35.8367
18.935,20.973,22.878,23.028,28.0596,31.8666,35.7888
17.753,20.317,22.31,22.451,27.5794,31.6486,35.534
16.51,20.011,22.175,22.305,27.3451,31.924,35.7808
15.675,19.102,21.362,21.474,25.9415,30.1554,33.3081
15.164,18.782,20.898,21.008,25.4052,29.2545,32.4053
14.9,18.591,20.673,20.78,25.0963,28.8395,31.951
14.817,18.644,20.672,20.791,24.9222,28.5047,31.5734
14.988,18.77,20.738,20.867,24.8743,28.287,31.3403
15.556,19.276,21.202,21.348,25.1629,28.3857,31.4109
16.87,19.728,21.607,21.771,25.4502,28.5342,31.5362
18.183,20.33,22.115,22.313,25.712,28.7163,31.7199
18.311,20.8,22.383,22.586,24.8598,26.8881,29.2546
18.129,20.593,21.741,21.934,24.3249,25.5545,27.5587
17.905,20.032,21.028,21.196,23.7322,24.7636,26.6296
17.725,19.588,20.591,20.733,23.3228,24.3,26.0743
17.564,19.325,20.326,20.461,22.9955,23.9523,25.6725
17.396,19.305,20.299,20.433,22.9646,23.9092,25.6119
17.353,19.236,20.229,20.362,22.941,23.8995,25.6112
17.483,19.171,20.166,20.303,22.9179,23.9161,25.6495
18.028,19.251,20.251,20.393,24.0182,26.1988,28.6096
19.076,19.368,20.622,20.774,24.6011,26.9169,29.462
19.315,19.881,21.099,21.282,25.1769,27.7715,30.4269
19.164,20.131,21.541,21.722,25.3368,28.1774,30.8952
18.791,20.252,21.874,22.052,25.6093,28.6927,31.4772
18.109,19.267,21.176,21.322,25.6073,28.932,31.7726
17.105,18.529,20.542,20.678,25.0854,28.6847,31.5301
16.001,18.18,20.38,20.506,24.8457,28.9491,31.7672
15.171,15.47,16.982,17.109,20.523,23.6458,25.9683
14.662,15.306,16.723,16.848,20.22,23.0957,25.4068
14.396,15.182,16.576,16.698,20.028,22.8451,25.1494
14.32,15.18,16.545,16.67,19.8951,22.6089,24.8953
14.326,15.2,16.521,16.65,19.7953,22.3892,24.6487
14.568,15.466,16.73,16.872,19.8804,22.3515,24.5848
15.041,15.772,16.987,17.142,20.045,22.429,24.6428
15.827,16.092,17.212,17.398,20.3484,22.7033,24.9619
16.482,16.562,17.492,17.72,19.6059,21.3895,23.2791
17.077,16.309,17.015,17.246,19.2097,20.4196,22.2078
17.486,15.927,16.541,16.768,18.8573,19.9398,21.6532
17.707,15.543,16.133,16.328,18.4226,19.4553,21.0815
17.676,15.343,15.932,16.118,18.1654,19.1769,20.7556
17.479,15.205,15.79,15.971,18.0058,19.0037,20.5566
17.347,15.132,15.717,15.893,17.9463,18.9496,20.4933
17.36,15.195,15.785,15.96,18.0094,19.0352,20.5809
17.818,15.451,16.38,16.534,19.269,21.0943,23.0059
18.656,15.856,16.806,16.962,19.717,21.6081,23.5736
18.618,16.184,17.193,17.35,20.0998,22.1541,24.159
18.173,16.339,17.439,17.593,20.5194,22.8556,24.9435
17.674,16.433,17.525,17.685,20.5702,23.0784,25.1712
17.047,16.018,17.267,17.41,20.5104,23.1946,25.2993
16.272,15.729,17.066,17.202,20.4399,23.3387,25.434
15.449,15.786,17.285,17.415,20.7082,24.0348,26.1447
14.772,17.01,18.602,18.726,23.0972,27.0023,30.5233
14.35,16.924,18.488,18.609,23.1109,26.8157,30.5577
14.13,16.779,18.392,18.506,23.1041,26.8426,30.8711
14.149,16.986,18.455,18.563,22.9887,26.723,31.0864
14.222,17.223,18.587,18.695,23.0301,26.7199,31.3312
14.548,17.705,19.023,19.146,23.385,26.9965,31.7634
14.965,18.149,19.434,19.572,23.744,27.311,32.2314
15.57,19.001,20.107,20.28,24.3007,27.882,33.0098
16.042,19.464,20.458,20.658,23.8483,26.6179,31.7647
16.337,19.124,19.941,20.142,23.5425,25.9712,30.8448
16.405,18.805,19.541,19.742,23.3137,25.5914,30.3497
16.355,18.22,19.002,19.161,22.9139,25.1134,29.6913
16.233,17.96,18.8,18.955,22.6744,24.8053,29.1905
16.009,17.785,18.663,18.816,22.5454,24.616,28.8291
16.036,17.674,18.572,18.722,22.4872,24.5427,28.6767
16.578,17.725,18.616,18.764,22.513,24.603,28.7755
17.78,17.991,18.807,18.947,23.3593,26.3137,31.0498
19.298,18.957,19.751,19.91,24.3769,27.508,32.5623
19.66,19.938,20.879,21.043,25.183,28.5666,33.8103
19.39,20.319,21.421,21.581,25.6168,29.2719,34.6147
19.074,20.548,21.786,21.942,25.7319,29.6114,34.9966
18.378,20.037,21.427,21.568,25.74,29.8411,35.4363
17.503,19.467,21.036,21.162,25.5753,30.0992,35.7665
16.555,19.29,21.179,21.289,25.5686,31.0664,36.7241
15.899,22.286,24.509,24.609,30.4908,36.7605,43.0938
15.64,22.292,24.358,24.457,30.2627,36.1342,42.4732
15.58,22.313,24.339,24.435,30.1466,35.9256,42.2528
15.612,22.416,24.379,24.488,29.9769,35.5834,41.8887
15.907,22.552,24.446,24.566,29.9159,35.3291,41.6551
16.522,23.056,24.893,25.031,30.1912,35.4078,41.8323
17.942,24.059,25.777,25.974,30.5886,35.6869,42.3096
19.502,24.951,26.638,26.837,31.1672,36.2308,43.1238
19.524,25.102,26.639,26.832,30.0682,34.3393,40.6084
19.094,23.974,25.242,25.408,29.1187,31.8394,37.189
18.858,23.036,24.169,24.31,28.4796,30.8407,35.9105
18.779,22.363,23.537,23.659,27.883,30.1063,34.9068
18.689,22.043,23.244,23.362,27.5468,29.6836,34.2513
18.651,21.862,23.109,23.231,27.4523,29.5246,33.9197
18.703,21.708,22.992,23.116,27.5005,29.5695,33.9213
18.946,21.56,22.82,22.948,27.5005,29.6219,34.0327
19.622,21.978,23.492,23.613,28.886,32.5686,38.0311
20.574,22.481,24.006,24.131,29.5881,33.4732,39.233
20.721,22.869,24.496,24.626,30.2576,34.4914,40.4329
20.598,22.997,24.725,24.854,30.5237,35.0573,41.0753
20.391,23.042,24.866,24.995,30.6348,35.4443,41.4999
19.748,22.575,24.487,24.608,30.4807,35.5712,41.674
18.674,22.037,24.057,24.169,30.1277,35.5372,41.6208
17.479,21.812,24.045,24.147,29.9982,36.0088,42.0537
16.659,21.688,23.907,24.002,29.6631,35.6016,41.5559
16.184,21.565,23.628,23.723,29.3081,34.857,40.8215
15.956,21.549,23.572,23.665,29.1643,34.6529,40.6401
15.948,21.733,23.694,23.8,29.0826,34.4428,40.4355
16.118,21.912,23.805,23.923,29.0653,34.265,40.2712
16.721,22.478,24.314,24.449,29.3771,34.3783,40.3862
18.116,23.16,24.872,25.042,29.8073,34.669,40.7
19.627,23.906,25.567,25.753,30.3219,35.1316,41.2609
19.689,24.211,25.727,25.911,29.045,32.7412,38.2694
19.292,23.385,24.641,24.802,28.5397,31.0531,36.1148
18.954,22.649,23.767,23.904,28.0697,30.3078,35.1329
18.629,22.147,23.296,23.418,27.5244,29.6503,34.2454
18.311,21.887,23.09,23.212,27.3083,29.3499,33.6968
18.043,21.711,22.959,23.085,27.213,29.1952,33.3765
18.002,21.54,22.862,22.991,27.2199,29.1947,33.316
18.358,21.375,22.678,22.812,27.1516,29.1743,33.3409
19.266,21.952,23.489,23.613,28.7412,32.345,37.6501
20.506,22.543,24.084,24.21,29.5306,33.3798,39.1176
20.823,23.095,24.745,24.878,30.3995,34.6234,40.6319
20.671,23.415,25.162,25.296,30.8685,35.4528,41.5983
20.442,23.76,25.542,25.694,31.1613,36.0989,42.332
19.735,23.245,25.176,25.303,31.1207,36.4066,42.7353
18.576,22.853,24.889,25.009,30.9276,36.5966,42.9635
17.459,22.815,25.059,25.17,31.0322,37.3394,43.8325
16.647,22.351,24.542,24.647,30.5172,36.7135,43.5527
16.225,22.328,24.367,24.472,30.322,36.1244,43.1341
16.033,22.304,24.305,24.409,30.2195,35.9357,43.0938
16.039,22.424,24.364,24.481,30.1173,35.6756,42.9375
16.213,22.569,24.443,24.571,30.0929,35.4709,42.8046
16.855,23.571,25.359,25.534,30.4416,35.6194,42.9982
18.258,24.793,26.515,26.724,30.9087,35.9538,43.4212
19.662,25.519,27.209,27.419,31.4186,36.406,44.2987
19.465,25.231,26.772,26.97,30.3916,34.6611,41.39
18.775,23.623,24.88,25.045,28.2789,30.9604,36.2179
18.325,22.256,23.362,23.496,27.3288,29.2767,33.4484
18.08,21.433,22.711,22.851,26.876,28.6258,32.2705
17.829,21.158,22.47,22.614,26.5857,28.1993,31.4313
17.655,21.067,22.292,22.44,26.3133,27.8535,30.8935
17.552,20.983,22.117,22.266,26.2061,27.7347,30.7078
17.877,20.793,21.957,22.112,26.0874,27.6671,30.6913
18.841,21.249,22.868,23.004,28.1035,31.4136,36.3
20.137,21.666,23.224,23.354,28.5739,32.1492,37.5635
20.533,21.992,23.583,23.71,29.0438,32.9926,38.7246
20.431,22.087,23.729,23.857,29.0362,33.1383,38.891
20.157,22.243,23.967,24.095,29.2421,33.5784,39.3585
19.373,21.744,23.542,23.661,29.0116,33.573,39.3509
18.188,21.207,23.095,23.205,28.641,33.4594,39.1775
17.033,20.967,23.032,23.131,28.469,33.7791,39.4041
16.194,18.774,20.781,20.878,25.369,29.8983,33.6716
15.696,18.609,20.51,20.608,25.0411,29.1581,32.7852
15.408,18.492,20.389,20.487,24.8533,28.8268,32.2948
15.378,18.556,20.435,20.547,24.7429,28.5137,31.8057
15.509,18.84,20.696,20.823,24.9115,28.4654,31.5945
16.081,19.524,21.363,21.509,25.4144,28.7494,31.7563
17.356,20.176,21.978,22.142,25.8823,29.0714,32.0243
18.711,20.417,22.167,22.331,26.1174,29.2173,32.1342
18.854,20.886,22.364,22.567,24.6118,26.7274,28.834
18.82,20.74,21.878,22.069,24.2728,25.6033,27.6395
18.97,20.373,21.387,21.555,24.0184,25.1761,27.1318
19.152,19.861,20.849,21.003,23.7454,24.8527,26.7227
19.225,19.787,20.766,20.902,23.5929,24.6753,26.4795
19.33,19.731,20.7,20.834,23.501,24.5654,26.336
19.308,19.641,20.61,20.742,23.4388,24.5141,26.2828
19.29,19.444,20.413,20.548,23.2571,24.364,26.1396
19.595,19.617,20.987,21.124,24.7655,27.0889,29.5437
20.26,19.654,21.051,21.194,24.9536,27.3773,29.9092
20.39,19.711,21.192,21.339,25.2173,27.8988,30.5078
20.157,19.815,21.433,21.579,25.6955,28.7691,31.4899
19.803,19.968,21.608,21.769,25.7488,29.0797,31.8084
18.986,19.288,21.085,21.222,25.5538,29.1521,31.9109
17.872,18.798,20.701,20.831,25.2752,29.1836,31.9199
16.749,18.674,20.786,20.907,25.2843,29.7783,32.4765
15.857,19.524,21.771,21.881,27.2498,32.1489,35.6578
15.483,19.429,21.529,21.638,26.9799,31.4695,34.9754
15.185,19.447,21.514,21.623,26.9352,31.3286,34.8388
14.934,19.557,21.616,21.736,26.9239,31.1842,34.7776
15.076,19.642,21.705,21.833,26.9987,31.1274,34.8717
15.736,20.164,22.217,22.358,27.4175,31.4163,35.3706
17.232,20.906,22.845,22.995,27.9006,31.86,36.1431
18.703,22.341,23.732,23.878,28.4871,32.4829,37.1602
18.998,22.873,24.345,24.514,28.3342,31.1844,36.1658
19.047,22.848,24.074,24.228,28.281,30.8012,35.8283
19,22.748,23.892,24.023,28.1577,30.5049,35.4992
18.815,22.58,23.72,23.845,27.9354,30.2411,35.168
18.554,22.468,23.61,23.731,27.8131,30.1101,34.9955
18.369,22.435,23.572,23.692,27.7979,30.0945,34.9825
18.267,22.476,23.614,23.733,27.9033,30.235,35.1719
18.355,22.479,23.619,23.743,27.941,30.3346,35.3387
18.896,22.573,23.719,23.847,28.9068,32.3594,37.4087
19.941,22.931,24.116,24.262,29.5236,33.179,38.4721
20.656,23.62,25.001,25.158,30.1969,34.2558,39.737
20.587,24.082,25.68,25.837,30.5855,35.0192,40.6085
20.347,24.377,26.164,26.32,30.7861,35.5773,41.6857
19.843,23.529,25.491,25.631,30.7076,35.9662,42.1781
18.797,22.568,24.744,24.867,30.3893,36.0661,42.2631
17.605,22.426,25.026,25.133,30.4645,37.4988,44.0496
16.746,19.82,21.696,21.805,26.6886,32.2446,39.086
16.244,19.752,21.4,21.509,26.5888,31.5577,38.8561
16.042,19.742,21.324,21.432,26.6045,31.5429,39.2382
15.914,19.976,21.472,21.592,26.5913,31.4422,39.4961
15.87,20.225,21.624,21.756,26.703,31.4532,39.8125
16.021,20.897,22.197,22.357,26.9712,31.6046,40.2449
16.596,21.541,22.77,22.956,27.183,31.7322,40.6712
17.306,22.022,23.214,23.425,27.5235,32.1647,41.2499
17.961,21.612,22.673,22.899,26.5426,30.7172,38.2765
18.371,20.031,20.869,21.08,24.1547,27.1897,32.646
18.446,18.96,19.686,19.89,23.3806,25.5368,30.0816
18.287,17.969,18.773,18.955,22.7098,24.7285,28.9496
17.957,17.651,18.545,18.729,22.4994,24.3968,28.249
17.711,17.406,18.366,18.552,22.3555,24.1628,27.7509
17.573,17.228,18.178,18.36,22.1641,23.9339,27.387
17.714,17.147,18.081,18.264,22.0276,23.7962,27.1916
18.228,17.93,19.165,19.332,24.0697,27.0325,31.0184
19.262,18.36,19.561,19.722,24.4858,27.6293,31.9712
19.45,18.718,19.974,20.135,24.9233,28.2905,32.7346
19.03,18.792,20.148,20.309,25.1405,28.6783,33.0393
18.654,18.797,20.248,20.408,25.2238,28.9106,33.164
18.036,18.406,19.963,20.118,25.1464,28.9745,33.1142
17.255,18.1,19.715,19.863,24.941,28.946,32.9622
16.334,18.023,19.77,19.91,24.9168,29.3076,33.2151
15.57,17.498,19.33,19.437,24.4658,28.6029,32.5849
15.098,17.248,18.986,19.09,24.1079,27.9646,31.9761
14.775,17.071,18.813,18.913,23.9357,27.75,31.8347
14.723,17.156,18.806,18.905,23.7505,27.4948,31.7513
14.696,17.27,18.802,18.901,23.611,27.2897,31.7761
14.929,17.641,19.058,19.164,23.6994,27.3094,32.0341
15.374,18.134,19.512,19.632,24.113,27.6883,32.6161
15.99,19.088,20.046,20.214,24.6904,28.2781,33.4498
16.641,19.425,20.333,20.529,24.3427,27.1682,32.5515
17.325,19.453,20.269,20.454,24.3754,26.9719,32.3665
17.627,19.31,20.045,20.248,24.1282,26.5983,31.9535
17.84,19.065,19.832,20.011,23.8852,26.3108,31.5753
17.942,18.936,19.702,19.874,23.7267,26.1288,31.3229
17.981,18.806,19.57,19.737,23.5975,25.9822,31.1337
18.054,18.73,19.497,19.659,23.5619,25.9543,31.0999
18.294,18.749,19.523,19.685,23.5866,26.0065,31.1698
18.95,18.866,19.645,19.807,24.5389,27.6489,32.8072
20.026,19.314,20.112,20.271,25.0589,28.2748,33.5503
20.342,20.07,21.012,21.174,25.6367,29.082,34.4642
19.902,20.518,21.669,21.826,26.1946,29.9538,35.4578
19.431,20.772,22.072,22.225,26.392,30.3945,35.9362
18.904,20.287,21.753,21.891,26.3699,30.6936,36.465
18.019,19.717,21.378,21.501,26.1655,31.0279,36.8095
17.131,19.545,21.554,21.661,26.1306,32.07,37.8357
16.522,23.321,25.68,25.785,32.4995,39.4513,46.973
16.193,23.28,25.469,25.574,32.2021,38.7143,46.2437
16.01,23.358,25.504,25.607,32.1369,38.5709,46.116
16.063,23.585,25.664,25.78,32.0681,38.3524,45.9243
16.228,23.884,25.889,26.019,32.2127,38.3189,46.133
16.798,24.607,26.55,26.699,32.7292,38.6413,46.699
18.045,25.186,27.09,27.257,33.1908,38.9719,47.2448
19.218,25.743,27.528,27.732,33.7293,39.4606,47.9569
19.622,26.294,27.918,28.122,32.4517,36.8807,44.8532
19.831,25.884,27.222,27.405,32.1134,35.7912,43.0322
19.866,25.317,26.672,26.826,31.6715,35.0833,41.8495
19.755,24.928,26.27,26.417,31.1175,34.3699,40.7969
19.515,24.512,25.695,25.823,30.7318,33.8437,40.101
19.356,23.969,25.136,25.258,30.4534,33.4475,39.5798
19.154,23.626,24.794,24.911,30.3322,33.1607,39.3519
19.078,23.327,24.502,24.625,30.1901,32.9544,39.2137
19.556,24.056,25.635,25.767,32.0071,36.4814,43.7239
20.338,24.709,26.33,26.471,32.9546,37.8407,45.4612
20.807,25.452,27.165,27.317,34.2003,39.5932,48.0772
20.761,26.099,27.731,27.912,34.7038,40.3748,49.4152
20.635,26.725,28.555,28.741,35.3074,41.3182,50.8274
19.971,26.096,28.107,28.28,35.4299,41.7634,51.6103
18.973,25.609,27.717,27.861,35.3551,42.0396,52.3107
17.713,25.539,27.86,27.996,35.4328,42.7379,53.9081
16.934,24.58,27.191,27.319,33.5749,41.8991,53.2758
16.552,24.29,26.592,26.717,33.1441,40.2724,51.5733
16.317,23.971,26.194,26.313,32.7941,39.3374,50.3262
16.267,23.817,25.913,26.051,32.2929,37.9982,48.2846
16.417,23.601,25.553,25.709,31.7737,37.212,46.0258
17.007,24.18,26.001,26.184,31.5571,36.7048,44.2842
18.383,24.895,26.631,26.841,31.5178,36.4496,43.5163
19.773,25.212,26.904,27.107,31.6269,36.4342,43.2424
19.9,24.952,26.478,26.67,29.8751,34.0722,39.9182
19.502,23.964,25.213,25.379,29.0143,31.6472,36.8871
19.543,23.054,24.167,24.307,28.4061,30.6861,35.499
19.263,22.149,23.458,23.58,27.7448,29.8937,34.4111
19.043,21.787,23.168,23.29,27.4497,29.4842,33.6567
18.52,21.539,22.913,23.047,27.3728,29.3174,33.211
18.791,21.31,22.714,22.852,27.3889,29.3052,33.0666
18.964,21.069,22.443,22.59,27.2807,29.2182,32.9437
19.591,21.386,22.998,23.146,28.895,32.1055,36.6808
20.602,21.551,23.194,23.344,29.2568,32.6173,37.3879
20.634,21.798,23.524,23.677,29.7315,33.404,38.3052
20.533,21.808,23.593,23.746,29.636,33.4357,38.2554
20.248,21.837,23.715,23.868,29.7215,33.737,38.5144
19.614,21.386,23.348,23.493,29.5607,33.8013,38.5557
18.379,21.084,23.146,23.283,29.4426,33.9451,38.6294
17.186,21.074,23.316,23.443,29.4979,34.513,39.1187
16.381,19.42,21.684,21.799,27.0045,31.5387,34.8739
15.87,19.216,21.333,21.447,26.568,30.7072,33.9826
15.637,19.111,21.184,21.296,26.3235,30.3494,33.5687
15.541,19.228,21.236,21.359,26.1738,30.024,33.1662
15.66,19.402,21.333,21.468,26.129,29.7885,32.868
16.183,19.628,21.492,21.645,26.0787,29.5326,32.5538
17.472,20.14,21.959,22.128,26.4001,29.7095,32.7047
18.842,20.685,22.322,22.526,26.7168,29.9481,32.9613
19.058,21.222,22.632,22.839,24.9428,27.0646,29.0195
19.112,20.815,21.948,22.135,24.5864,25.9408,28.0602
19.15,20.418,21.43,21.593,24.458,25.6342,27.6831
19.063,20.277,21.274,21.42,24.3722,25.5023,27.483
19,20.231,21.228,21.368,24.2927,25.4116,27.361
18.964,20.24,21.232,21.372,24.3298,25.4488,27.4077
18.886,20.291,21.287,21.427,24.4808,25.6297,27.631
18.964,20.186,21.189,21.334,24.4583,25.6579,27.7036
19.376,20.451,21.924,22.072,26.5987,29.1407,31.9988
20.157,20.579,22.087,22.241,26.9461,29.6136,32.5835
20.505,20.68,22.312,22.469,27.3609,30.332,33.4751
20.42,21.206,22.965,23.137,28.2168,31.719,35.1383
20.071,21.395,23.462,23.628,28.4297,32.2582,35.8127
19.343,20.574,22.869,23.012,28.3886,32.5627,36.3068
18.124,20.06,22.224,22.348,28.06,32.6443,36.5872
16.969,20.05,22.461,22.54,28.0364,33.8039,38.2069
16.125,21.533,23.822,23.913,30.1455,36.3975,42.7482
15.794,21.698,23.83,23.922,30.117,35.9646,42.4316
15.651,21.958,24.05,24.141,30.2595,36.0414,42.6246
15.635,22.353,24.38,24.485,30.3737,36.0724,42.7202
15.824,22.476,24.43,24.549,30.298,35.9037,42.6532
16.53,23.161,25.058,25.196,30.7803,36.2947,43.251
17.985,24.767,26.549,26.751,31.7492,37.2209,44.877
19.473,26.247,28.008,28.22,32.9709,38.4962,46.962
19.467,26.611,28.215,28.424,32.5686,37.362,46.0096
19.273,25.358,26.667,26.844,31.0502,34.3925,40.9689
19.089,24.672,25.843,25.985,30.882,33.861,40.0094
19.016,24.08,25.243,25.378,30.1854,32.9703,38.9091
18.749,23.723,24.887,25.016,29.789,32.478,38.273
18.606,23.4,24.547,24.665,29.5239,32.1881,37.8975
18.443,23.2,24.343,24.457,29.3898,32.0655,37.7509
18.619,22.976,24.121,24.242,29.3174,32.0345,37.7253
