ic-1,ic-2,ic-3,ic-4,ic-5
23148.4,5359.3,3158.1,17054,14804.6
2891.9,18239.6,602.6,258.3,13218.9
14757.2,3158.5,5867.1,13125.4,8080.7
3151.5,1759.3,4899.2,381.3,6783.1
328.9,8993,7560,20199.7,7895.4
4082.7,903.4,15655.3,8410.1,9021.6
3475.8,2932.1,32986.4,7061.1,82717.3
8505.6,9426.9,2721.8,10652,21242.7
2230.6,3674.4,16576,11435.3,17555.6
3441,3158.1,14758.2,16954.2,16360.5
2763.9,16316.5,3710.5,16354.2,10058
4011.2,2472.2,4704.7,15298.7,7304.3
5790.3,2842.3,10087.7,18712.2,13655.4
6568.1,379,10014.6,3498.6,7676
10274.7,1974.2,2210.7,4199.5,21074.2
8616.5,9585.4,3504.1,9857.1,5684.7
97917.2,2463.4,37958.1,6316.3,11630.6
3402.2,2381.6,8131.6,4462,10122.7
9566.8,1263.3,5131.2,9929.2,8420
1282.8,3474,15023.5,6676.7,14451.6
6248.1,3905.2,6124,8893.1,13724
146.6,2493.7,4312,2210.7,138.4
8249.7,14779.1,2881.5,3582,45291.1
14144.9,13926,2041.3,3031.8,22234.1
9406.5,3487.9,17808.3,24921.1,710.6
1191.9,1262.2,6597.3,10453,14238.9
3665.2,14211.7,6767.4,4770,19848.1
6053.7,3410.8,6627.2,16002.2,16392.4
568.5,770.7,9874.3,17583.1,5809.5
1633.1,2504,4685.6,3402.2,12147.3
4398.2,4248.2,2199.1,4081.5,10466.1
2779.2,809.6,3356.2,8954.4,4926.7
2273.9,3474,5298.1,24844.3,5307.5
1389.2,2041.3,11053.2,3262.4,15421.3
4489.4,3968.8,9334.9,20169.1,11686.2
7733.6,4935.2,11449.4,5749.3,7324.6
2211.9,931.1,1466.1,6846.1,2381.6
126.3,816.5,130408.6,2788.4,12053.9
170.1,9143.6,13345.3,7471.8,2391.5
5279.1,29252.7,9773.6,1931.1,11417.2
1224.8,7610.4,4145.6,12568.3,5879.9
4539.1,2369.1,5901.6,7348.8,9293
2857.9,5580.2,6608.9,7988.9,3820.6
3665.2,3742.4,6316.3,25296.7,3197.3
127.6,5823.9,8257.3,11075.9,5188.8
10868.3,36.7,12084.9,6660.8,4235.9
3506.4,4125.6,6936.3,14589.7,12216.9
578.7,2565,3561.5,3158.1,14826.7
39.5,28265.5,12485.6,12360.1,10650.3
8379.8,3690.5,1105.4,7579.6,379
5516.6,4499.4,1701.1,8789,4933.4
1276.1,6070.3,16472.9,5167.9,7873.2
1701.1,2842.3,6209,5937.3,2842.3
956.3,6201.5,4082.7,11691.3,6591.6
1932.9,7911.6,4547.7,1894.9,1662.2
2977.5,4082.7,9906.3,2842.9,8165.3
3402.2,4398.2,6316.3,4154.8,4704
157.9,52238.5,17206.8,7030.6,3158.1
12918.2,3928.7,10524.7,9241.2,38655.2
4366.3,204.1,8902,4537.8,17375.8
9525,6804.4,4986.5,20795.6,11070.1
1356.7,1469.8,13089.8,24999.1,6900.6
8842.9,10533,3743.5,947.4,6646.7
3402.2,9073.9,1190.8,11741.7,3298.6
32231.6,4189.2,17281.1,5109.2,10773.2
2956,1184.5,7144.7,31641,17885.5
1299,1020.7,7735.6,3873.2,4326.7
3841,14943.9,18746.1,1375.7,19436.9
1282.8,1769.2,6850.4,10237.4,4398.2
1304.6,11454.3,12725.4,16741.3,18171.5
2449.6,410.7,4421.4,1068.6,6603.9
19065.4,2577.6,2014.8,11723.2,2405.7
2326.2,3789.8,9995.9,11261.5,17685.6
6813.6,5684.7,16925.6,4547.7,9411.6
1756.5,5838.5,14807.1,3868.8,6533.6
12.5,7330.3,1526.5,3107.4,7560
3459.5,2784.9,4918,6487.9,2952.8
9015.2,1815.4,7579.6,11779.9,6851.8
3277.4,4260.9,2486.8,6599,7546.7
4398.2,3742.4,4861.9,7605.9,14737.8
269.2,5701.3,6630.4,27637.9,7453.2
14745.6,16733.5,9474.4,2721.8,6913.3
2811.3,1265.8,1109.9,16192.8,5315.3
2014.6,2459.3,5000.6,6055.8,2199.1
2369,6159.2,6133.5,4184.9,4168.7
157.9,120.5,6532.3,3402.2,3410.8
53.8,3529.8,10182.3,3471.2,1209.9
4349.7,1701.1,11356.7,3596,11728.9
861.5,16824.8,33733.5,8211.2,11581.3
9055.5,11486,6316.3,2994.8,4082.7
2381.6,4986.5,8057.3,14469.5,4125.1
463.9,15037.8,8992,7107.2,20151.5
1211.1,1004.6,4398.2,11210.8,5368.8
5610.9,2721.8,5963.9,1466.1,9505.5
568.5,8377.6,12584.1,4529.4,6828
1442.3,5628.3,1832.6,7509.7,18576.1
8507.1,1832.6,8480.9,5305.7,17510.3
1974.2,733,5539.3,148.5,9836.9
541.2,3626.6,12466.4,10688.8,36867.7
1848.2,4082.7,1402.9,3640,10883.1
10768.4,1020.7,6656.2,13000.2,11765.4
362,3606.1,15744.9,2673,73.3
1398.6,7577.8,9186,5034.4,6218.6
3640.9,25860.2,3751.3,618.6,19003
2126.8,10995.5,1438.7,9493.3,4839.9
1579.1,20283.7,4738.1,847.5,11727.4
379,6597.3,12167.7,22552.8,16328.6
8286.1,17222.8,5547.8,4870.6,2742.8
5103.3,2856.6,4422.9,7521.6,7789
1062.8,2241.8,13968.6,5925.8,5856.5
15085.4,11748.3,9578.9,5445.2,8900.1
19286.7,2650.5,20563.7,1832.6,18064.6
4498.2,720.4,4383.5,10910.6,9690.5
7065.6,6532.3,8947.8,4737.2,20013.2
1871.2,4186.8,3789.8,19299.3,7308.9
10505.5,2768.8,7501.3,9646.7,7872.4
6493.1,6299.6,2131.6,12248,6260.1
850.6,5497.7,3158.1,4105.6,12257.9
2486.7,9513.9,4787.1,12632.9,22602.5
3608.2,5238.8,3402.2,3742.4,15529
43548.4,3789.8,6152,7833,9279.7
42.5,6668.4,9773.6,3713.4,35894.3
1373.9,2883.8,12364.9,8341.8,10750.6
578.7,14556.3,2967,8662,16206.8
2825.8,4975.4,9618.8,5937.1,11998
6315.8,13802.8,3402.2,9056.9,16534.7
3031.8,22676.1,2551.7,4921.3,7638.3
1644.1,12490,12605.6,3404.5,17441.1
6594.8,6218,1460.7,9259.3,11102.7
926.4,4168.8,5894.3,14357.4,4630.9
2858.8,8169.5,947.4,15245,14693.1
1701.1,10140.4,4575.5,23496.2,18610.2
3.2,1579.1,4425.7,13402.8,7514.1
850.6,4193.7,3062,3979.3,5684.7
1184.5,340.3,8165.3,7747.8,9790.3
3573.2,2470.8,8542.9,5541,9819.9
8854.7,2576.6,9189.3,8573.6,5747.3
238.2,8908.5,9585.9,4926.7,5088.8
9043.8,2210.7,6342.5,11358.2,1196.7
2172.2,8704.9,4544.8,1894.9,25323.2
14259.3,26168.2,2511.2,3020.6,473.8
1794,5041.2,10865.7,3528.3,2741.8
10840.7,5477.8,7818.2,6511.6,15580
2111.1,4343.3,8367.9,13194.6,8616.8
1478,12321.1,4823.6,8369.1,9284.9
2932.1,4805.2,5550.9,10162.2,7362.6
3158.1,10876.6,11630.6,5684.7,7872.4
12854.5,3711.5,2721.8,32028.8,7715.2
5276.2,12879.8,3147.1,4980.6,4990.7
4654.4,9465.3,4899.2,4502.2,9745.7
183.3,6316.3,6379.8,4840,7913.7
5424.9,6596.4,7579.6,5986.6,25343.3
9910.5,3789.8,6718.9,6316.3,5684.7
18624.5,1545.3,53.1,10238.3,1620.2
10954.1,817.8,5792.9,5118,5607.6
1360.9,3248.9,13624.2,13677,1692.2
7556.6,4838,8819.9,12713.3,22878.6
4353,3428.9,5515.5,12570.3,9135.4
9457.5,2842.3,13264.2,6122.3,4547.7
6230.8,12719.4,2041.3,1894.9,13762.9
11028.9,7866.6,19985.4,947.4,3478.2
2381.6,3453.7,8824.5,23128.7,7358.6
3590.3,4949.7,4836.4,20566.5,5685.7
34627.6,3789.8,6239.9,13882.1,2932.1
4398.2,789.5,5605.3,6804.4,5210.9
14160,7554.9,12106.4,8933.5,3051.6
3402.2,35123.3,1099.6,9714.5,7192
758.1,18993.7,4232.5,12595.8,15822.4
2771.5,3914.5,9675.9,9371.2,5114.8
1389.1,3413.1,4398.2,9715.7,14963.2
90.9,927.2,4082.7,9041.3,9310.8
394.8,12195.6,1360.9,6813.9,10757.8
652.3,2887.8,2006.9,5906.2,6655.3
11696.9,9276.3,6316.3,3246.8,12030.2
293.2,2199.1,4719.8,16929.4,5103.3
1130.6,2566.5,5083.7,12195.2,4798
1069.2,14609.2,6283.1,8263.2,22166.8
816.5,9294.9,6438.3,15727.6,9451.5
17554.7,2266.9,6847.8,4054.9,2590.7
3402.2,7142.4,2921.7,18329,3552.3
1467.6,12874.4,11576.1,2305.2,7263.8
5604.4,2203.4,1515.9,4737.2,8405
6124,3158.1,971.3,9539.9,2734
4100.7,4639.4,5568.6,4082.7,5309.3
816.5,946,6960.9,10781.5,8885.8
1259,3789.8,7484.9,18160.9,5605.3
334,15993.3,13178.1,1894.9,447
2171.6,7293.7,15105.9,15618.8,31152.9
571,3316.3,3586.3,13976,20075.1
5622.1,2165,5877.1,7943.4,14572.1
2126.4,1612.2,3055.3,2486.7,3789.8
5601.1,3062,4125.7,4031.7,8027.5
631.6,3706.6,9447.3,6057.6,4653.1
2041.3,16296,2382.7,15829.9,8842.5
3092.4,10290,3658.3,3701.8,6214.5
6712.3,4082.7,10394.7,22124.5,9265.5
17147,8680.6,10998.3,12024.9,7436
6564.1,4830.3,1300.1,13405.1,4586.7
7514,2615.2,10995.5,16758.2,44027
10421.9,15585.9,1341.1,11808.1,15197.3
0,5992.1,10852.2,3158.7,2151.7
425.4,4238.6,379,20716.4,6655.1
4029.7,1974.2,6632.6,4382.5,2628.1
3550.6,922.7,9321,15233.9,10842.9
9853.4,16233.5,2721.8,22842,12674.7
39376.9,4547.7,16445,7240.8,6716.7
1099.5,1579.1,4760.1,10860.6,1976.2
4698.4,879.6,1125.4,20712,8675.2
4534.1,561.5,13470,26837.1,7493.4
5004.6,9945.5,1476.7,18675,8320.3
43981.9,4747.9,3524.7,12093.9,7961.1
408.3,13715.4,2400.2,18466.7,4345
5096.8,14645,6124,10826.9,8320.4
619.8,2434.4,25980.8,7613.9,14297
2893.5,2411.6,12189.1,10240.5,6067.7
1034.6,7817.4,8796.4,8887.8,7461.5
510.3,4348.6,8650.1,7955.1,212.7
1229.4,5357.2,11396.1,8406.7,4082.7
1579.1,7201.5,4903.1,5497.7,6003.6
17226.1,748,8416,3367.1,9220.4
7361.2,1263.3,3158.1,13453.7,6146.4
3158.1,13889,21672.3,11522.3,92.2
2237.7,2779.6,11379.2,2652.8,3402.2
21486.7,4398.2,10073.4,8595.6,7895.4
2877.7,2973.7,4790.1,6442.6,2811.1
95.8,110,7540.7,19052.2,8892.2
3031.8,6892,7012.9,29022.3,1894.9
1219.9,805.8,4629.7,9387.2,6833
2721.8,3665.2,5244.1,7919.1,7263.7
14274.2,6835,6067.2,9228.2,8616.8
4666.8,11847.7,8819.9,7867.5,7809.6
14467.7,5161.9,11216,1150.5,12913.6
4824.5,6935.8,12440.3,7576.4,1443.2
3760.3,8981.8,4547.7,14827.2,66309.5
11792.8,4398.2,11580.8,5297.1,6576.6
3266.1,1281.1,4409.1,2918.5,1831.7
1360.9,2294.4,8327.5,7455.7,6371
9457.6,4175.5,10139.2,9759,9717.6
1263.3,8892.3,3636,8958.8,13659.5
14144.7,16813.8,7368.9,7439.9,2743.4
204.1,6407.6,2684.4,24413.8,2383.8
1515.9,366.5,366.5,5864.3,2052.8
5443.6,9101.8,2721.8,2622.8,7263.7
13530.5,4737.2,8004.4,14144.1,680.4
2134.1,2551.7,13821.5,3789.8,8252.4
8249.2,8811.2,13146.3,8144.7,11334.5
4456.2,4547.7,5305.7,9302.1,12696.7
4082.7,1974.2,4082.7,11199.1,10480
2062.6,6860.7,19043.7,5146.2,18092.1
9851.5,6288.2,5715.7,17614.1,6397.2
315.8,11843.7,10438.1,6683.8,4219.7
5841.7,4624.7,7348.8,4737.2,3392.4
8388.7,9501.9,3232.1,5120.8,2289.9
7183.7,4544.2,10200.8,18955,3075.9
2196.8,3518.6,3156.9,8537,20136.2
157.9,2616.9,7964.9,3158.1,17193.3
680.4,2052.8,8018.4,7895.4,4579.3
537.2,6446.3,9826,4729.4,14229.2
24693.9,5497.7,13542.6,5938.2,18142
11864.6,11639.9,4624.3,3756.5,9032.3
4577.1,1099.6,1445.8,5179.5,16370.5
6347.6,408.3,4398.2,10141.7,0
6417.8,10013.5,3665.2,18155.1,4422.9
4099.9,394.8,8651.9,5103.3,10020.3
1099.5,1948.8,4094,1152.2,7579.6
879.6,6789.2,8812,1832.6,10924
340.2,3117.1,11721.4,7952.3,1136.9
7937.8,13417.9,6593,3062,28052.9
1102.6,157.9,10268.6,1894.9,8058.3
916.3,315.8,7213.3,13464.6,7961.2
825.4,2526.5,2499,8206.1,6234
2851.6,3249.3,3789.8,12535,20669.6
344.6,2273.9,7751.8,11832.9,12216.8
3078.7,10064.6,8530.1,3450.3,21408.3
2677.7,3341.8,3811.4,14535,6379.6
9046.3,13597.9,1579.1,12310.8,12242.1
1466.1,4240.4,659.7,6434.8,6316.3
503.3,6428.2,1558.6,13136,2526.5
403,4729.8,7951.9,8188,6316.3
548.2,1343.2,3894.1,13805.6,4082.7
638,6124,12260.4,13170.2,15967.4
947.4,4579.3,7618.5,10817.2,8221.7
7481.2,14209.3,5637.9,1737,16316
799.7,242.5,7824.3,3518,4188.7
3402.2,11814.9,2797.9,2373.7,7469.5
10221.7,4381.1,881.8,5175.1,8353.9
12171.2,6020,2721.8,6821.2,40216.9
1515.9,3120,11844.6,16071.7,8796.4
2449.6,8615.1,8346.6,8229.8,9353.9
1845.2,5997.5,6124,6921.4,18918.2
3828.2,43088.5,3158.1,9932.1,22.1
1894.9,7629.5,18703,11219.8,6221.5
1542.9,7900,15457.4,18941.5,7625.3
5971.4,3402.2,9143.6,4290.4,9982.2
1802.6,5874.2,1014.8,7197.2,16014.1
2132.1,13775.1,2273.9,3402.2,28590.4
476.3,12053.8,11997.4,11759.1,7374.3
5789,17342.1,4494.4,8243.6,6632.1
525.8,6172,947.4,16005.1,7263.7
850.7,8612.2,7884,41998.2,12575.3
2414.5,11924.2,6382.7,12794.2,671.2
7737,7082,6709.4,16094.6,3096.1
3665.2,3474,11140.6,14983.5,9197.8
8986.1,1020.7,5588.8,13707.8,16620.7
3402.2,26859.6,9913.8,4133.8,13098.5
6100.6,2071.8,5918.6,3031.8,6589.1
2481.3,9669.5,1272,7680,9032.3
1701.4,4547.7,6813.5,19433.6,27540.1
3521.8,16264.8,2713.1,5221.8,6283.1
2714.5,3789.8,6597.3,259.5,5090.6
12860,7803.7,11151.7,3789.8,17471.9
1343.2,27075.6,2968.8,12763.8,2947.5
716.8,3811.6,7011.9,6119.9,12581.1
6334.5,255.2,232.4,16688,7842.3
2552.1,8000.5,11083.5,4515.1,1263.3
9391.9,6983.6,5103.3,13907.7,22364.5
3422.3,81995.9,7914.8,10519.9,3136.8
1760.2,2497.5,6488.6,10550.2,5684.7
20413.3,696.4,5823.2,6804.4,13403
2210.7,3789.8,6049.2,6993.9,3347.6
9354.3,3560,3789.8,21232.7,6775.1
1966.3,2417.4,3527.3,14784,5368.9
6185.3,2979.5,15359.5,6868.5,6890.5
6316.3,4590.3,11676,7560.2,10232.4
1832.6,11358.8,8553.6,22937.6,7898
94.8,2876.6,4069.3,13413.4,5667
2041.3,21996.8,8057.9,8686.4,3933.2
2454.6,2747.9,28642.7,5121.6,20524.4
2721.8,12077,8480.9,14507.7,3491.3
2369,1736.1,5544.7,5045.1,6681.7
644.6,4834.7,680.4,5371.2,5140.5
22.1,12128.9,9886.7,9095.5,15219.2
3205.9,3158.1,7895.4,6178.2,68
814.1,2728.6,6729.6,1752.4,7192
1879.1,3231.5,1266.5,10984.8,18040.7
1076.8,15341.5,13034.3,6515.4,25417.3
1701.1,947.4,1894.9,2210.7,3158.1
27821.4,872.8,8873.8,16754.3,18554
3428.3,3789.8,8604.8,7300.5,4543.4
16311.5,2476.8,7896.2,6094.3,6124
5456.6,1894.9,3880.7,1552.5,5330.5
759.3,592.3,1706,8918.4,10443.1
2041.3,2449.6,5684.7,4627.3,5507.3
5316.3,3402.2,9038.5,9381.7,9302.8
3966.1,733,4833.1,4142,21070.1
2041.3,483.8,14451.9,1940.9,23818.3
2721.8,8337.5,2721.8,12682.7,8382
56.9,2791.9,14202.8,5443.6,9265.4
1701.1,1407.4,731,11886.1,20737.1
703.2,5271.7,2083.3,2086.7,5423
4675.8,8340.4,8367.7,10089.9,1762.2
1360.9,2583.9,18455.3,5053,8746.4
1099.5,7007.6,16538.7,8165.4,2125.4
4685,2637.7,5948.2,8505.6,3462.5
4217.4,5787.1,8604.7,6047.3,1263.3
789.5,4295.3,8152.4,4114.6,7044.4
2264.2,13366.6,13049.7,3897.4,4926.7
2368.6,5977.7,10471.8,6316.3,10501.9
2318,8290.4,5928,7003.6,2879.4
15452,8396.8,568.5,4451.3,24838.4
14130.4,98.5,16323.1,3144.8,10771.7
1118,2593,4072.3,1509.4,1528.2
4920.7,3402.2,14756.3,1934.6,13195.3
1168.6,2025.8,2735.4,3335.1,10857.2
2526.5,3049.9,10366,15366.1,11519
9715.6,17140.4,11035,5415.6,6293.4
3298.6,6131.4,18062,2779.2,12198.6
3111.8,3711.5,1705.4,11786.2,3671.6
3740.6,17639.8,7832.2,15482.8,9485.7
631.6,14335.7,13001,4451.1,4825.5
2210.7,2066.2,6221.5,20785.4,4429.6
1746.5,63162.9,14481.6,5419.8,9490.2
5208.3,484.6,14158.8,5684.7,15274.2
289.2,813.5,7579.6,11217.7,7579.6
9265,985.3,6098,14593.2,8163.6
3048.9,572,21821.5,3219.4,11441.8
27741.1,23194.7,3474,3144.3,1342
631.6,3113.4,15775.1,116182.2,989.6
6597.3,14787.3,7502.3,14577.8,3655.8
10975.3,4443.5,4210.8,651.2,3474
4343.3,4232.5,17927.7,5987.1,67459.8
996.3,11279.3,3232.1,0,17426.4
2199.1,36991.5,6548.4,947.4,11224.7
3789.8,4135.3,9697.7,2842.3,13933.1
597.2,5983.9,3490.6,15516.8,10904.1
498.7,3402.2,3444,6063.6,7650.7
2291.3,6804.4,19145,1897.9,3379.9
2326.4,1504.1,53316.4,7242.6,6622.1
6132.4,2652.8,2439.8,1.7,6030.7
2386.1,2427.1,9297.4,12058.2,7022.1
1282.8,6270.7,4258.5,9478.1,4537
1051.7,5307.5,3158.2,59047,11661.2
4164.3,4695.1,4296.8,24750.9,3934.4
1391.8,315.8,5197.3,8716.5,15076.4
2273.9,636.5,18670.7,10714.3,9768.8
2638.9,77796,10700.2,9181.5,6808
10652.9,2556.4,1579.1,31192.5,14447.8
3025.4,3626.5,3031.8,765.8,24766.3
3744.5,680.4,7543.3,16138.3,6252.6
4222.6,4547.7,3789.8,6082.5,10343.8
9362.9,7160.7,8211.2,3989.7,10826.6
2104.4,527.8,10980.3,13164.5,2638.9
1466.1,41980,9186,8740.8,6496.3
3402.2,2175.6,8261.5,303.2,3062
581.6,8046.4,2486.7,11275.9,2624.1
7481.2,6523.9,2506.9,5150.7,8716.5
17361.3,2565.6,24801.1,6632.1,2436.2
18431.3,3666.4,17754,3410.8,3921.1
341.2,5080,79964.4,8893.1,8285.6
2041.3,1579.1,5480.8,8776.3,13978.9
2565.6,499.1,5929.5,3158.1,27329.7
5485.2,3158.1,13011.3,13332.4,9663.9
3110.4,3665.2,3158.1,9637.3,4738.1
4737.2,7197,9041.7,3158.1,21787.4
3665.2,2937.1,5104.3,7556.8,16858.4
2986.7,4336.2,2842.3,6489.2,15317
1379.3,8946.8,3158.1,4556.4,19925.6
7175.3,3571.4,8651.5,473.7,9662.3
612.4,3497.7,18155.1,1579.1,1894.9
11246.7,7632,4926.7,8282,5768.2
2041.3,3288.2,5497.7,3210.1,10829.8
4618.1,14401.1,15683.7,7502.8,1142
4547.7,8842.8,2747.6,13406.9,19338
4708.3,6579.4,3422,5329.1,7018.1
3207.9,6411.4,3789.8,23695.3,4894.3
2518.3,9014.3,408.3,11228,4342.7
8932.7,2210.7,9814.4,8776.3,6632.1
3402.2,9186,7810.3,9526.2,7895.4
8758.8,5451.6,5983.9,5346.9,3300
2534.1,170.1,10946.9,14185.7,9361.3
7939.8,7939.1,1832.6,18073.2,11735.2
3781.8,6171.3,9410.1,347.4,9250.1
1276.1,146.6,7430.4,2999.3,6177
10206.7,3949.1,6096,5490.9,646.4
9298.8,6632.1,3158.1,17488.5,13386
2721.8,2199.1,10233.5,9094.6,16838.9
1360.9,2800.7,8505.6,6206.1,1926.5
7579.6,8057.9,5652.5,19864.7,5602
297.8,3436.1,6009.2,3158.1,5664.1
1099.5,5372.9,6597.3,5088.5,6599.2
5722.9,3133,10561.5,13556.7,19439.9
4073.1,67866.9,4032.7,3158.1,13328.8
15239.9,7579.6,13474,4071.9,2684.4
4855.9,3254.7,15719,16546.8,13521.8
7408.9,13897.5,7330.3,6532.3,15495.7
3474,10848.9,97959,6524.7,14798.7
7248.9,4763.1,3255.8,3645.8,5694.9
9187.8,6346,3624.6,2857.9,5489.7
4105.9,2891.9,10956.5,15049.1,7330.3
3132.1,5103.3,14092.3,1759.3,8057.3
212.7,5298.2,3402.2,8990.9,2842.3
1545.9,750.2,5308.6,3564.8,5814
1613.7,849.3,11316.5,7905.3,2869.8
212.7,4078.8,3665.2,5154.1,12939.4
815.6,3789.8,11154.6,6584.1,8504.1
2313.4,6742.5,14178.4,11844.4,8369.1
5131.2,1894.9,6707.2,18518.4,4501.8
879.6,12557.7,1263.3,6947.9,2357.1
1832.6,10282.9,3082.4,5485.2,32215.8
11574.2,3107.6,5772.6,10520.4,12289
6471,12527.9,2021.2,11018.6,18764.9
0,3316.7,1246.4,1926.6,10944.8
3494.1,4422.9,63229.5,6063.6,9757.4
3402.2,775.2,3395.4,10611.4,6275.3
9572,7316.4,2014.5,10585.6,5684.7
11950.5,3054.8,11435,9129.8,6450.3
5103.3,8421.8,8057.9,8590.2,0.4
5103.3,5371.9,1579.1,11985.5,10072.4
5136,4552.2,4379.7,2368.6,4737.2
15808,8429.9,4540.9,6152.6,10286.9
6446.3,3022.5,24281.6,6073.8,5711.1
1213.6,6337.2,10880.5,14570.4,19993.8
1319.5,10032.7,3552.8,5191,19429.9
5864.3,4738.1,17152.7,3402.2,5230.9
4066.7,1099.5,4240.4,5104.3,9695.4
510.3,1819.3,1778.2,4579.3,5608.3
3117.7,8159.6,4536.6,13049.2,14226.6
1515.9,10106.1,1832.6,15853.9,3266.1
1020.5,5063.3,7790.8,24998.9,2199.1
1099.5,7496.9,19068.4,8778.7,3791.6
4538.6,3265.1,2464.3,11971.1,7774
1580.8,680.6,1438.9,3822.1,45346.1
3070.2,63503.9,9277.5,17695.9,27430.8
5277.8,1639.6,10717,6316.3,13663.1
7771.4,22839.5,4673.1,15005.9,16350.8
2381.6,4763.1,8527.6,4291,10453
4899.2,10611.4,606.5,5295.4,8684
4162.8,3789.8,7758.4,6507.6,10275.8
3515.1,6331.6,4456.1,5922.6,4926.7
4082.7,2684.4,2881,5490.9,8841.1
12556.9,8059.4,3941.1,10206.7,13964.2
3665.2,4976.1,1341.1,12568.2,37907.1
5715.7,37499.9,7162.5,14674.7,236.9
5103.3,5837.6,10629.7,5402.1,2273.9
2172,5075.6,3665.2,11929.8,19850.5
2638.9,2644.6,3592.5,2754.1,7897.1
2493.7,4210.8,7192,9696.9,9817
1140.8,4799.2,6095.4,5684.7,4082.7
1136.9,68044.4,1062.4,9474.5,9353.9
1020.7,7571.3,8945.9,17090.2,16330.7
1832.6,7827.8,9280.5,2157.6,22673
8076.3,6244.6,4763.1,4331.1,5847.8
12309.9,8796.4,2724.8,13078.8,35245.2
5783.8,3553.8,11683.4,4738.1,2041.3
3455.5,4910.2,131.9,1611.6,7269.5
2499,5161,3789.8,2597.7,3465.6
3196.5,6823.3,7181.8,19424.5,8165.3
1493.4,9798.4,9607.3,31500.4,7957.1
8900.5,9528,8106,3055.6,10765.4
5646.2,10896.9,9545,2791.1,6846.6
13266.7,4497.8,1515.9,8904,5456.1
2980,4737.2,23599.4,15248.7,4422.9
1020.7,4834.7,5896.2,3150.6,13324.2
1381.9,9255.8,17908.6,4528.1,7405.3
530.7,3808.7,1992.5,606.4,29619.4
1832.6,1236.8,2243,12862.3,2210.7
2462.2,4737.2,1832.6,9951.7,32851.6
4548.6,4469.7,13550,3401.5,7071.3
340.2,2565.6,671.7,7023,4580.9
2118.7,1136.9,7004.1,3425.6,3279.3
110,3266.1,5922.6,1238.4,14146.1
3768.1,110,12946.3,9529.4,7457.4
1828.9,2707.5,8940.4,10266.1,16611.9
1339.1,8777.8,9995,18100.4,13391.9
3571.4,3353.6,5368.8,5458.6,8776.3
3223.2,2041.3,7345.4,7898.7,12686.5
1807.6,5012.2,5661.7,4177.4,2134.3
14365.9,4031.7,998.3,9446.9,7823.6
2078.5,2117.2,3789.8,807,5572.5
4767.3,3921.8,2381.6,15268.3,5205.4
537.2,6823.9,7958,4239.3,8211.2
1020.7,1449,6620.5,3913.3,19806.1
13650.3,1606.3,4899.2,11696.2,6013.6
2126.8,5996.7,3948.4,6102.2,3957.4
28932.1,2016.7,529.5,13548.7,13404.2
2363.9,6716.2,12381.5,8357.6,6553.7
6439.2,14244.2,10370.1,14777.4,9166.7
394.8,1617.9,3232.1,3947.7,1701.1
4775.6,3459.8,5147,1778.6,3958.4
7712.2,14314.8,3518.6,10719.5,5874.2
9396.8,1264,11415.7,5874.9,4899.2
4661.4,5472.1,6315.5,8009.7,8198.2
2629.6,3593.6,11303.4,4556.5,25823
3048.5,2049.9,9618.9,4082.7,5168.1
4678.9,2879.5,5560.4,3158.1,9823.5
14214.3,4867.7,1728.1,9095.5,9224
2369,7212.7,2589.7,7843.6,694.8
13975.1,7496.9,8165.3,6270.4,4579.3
2842.3,1020.7,4908.2,16297.3,10232.4
15762,7332,7330.3,4138.4,6063.6
4899.2,894.6,13646.6,21536.8,7730.3
1263.3,12931.6,1701.1,6180.9,5993.2
5877,4738.1,14264.1,19280.1,9190.8
17726,3989.2,30906.2,9478.5,14796.7
3277.1,4101,6124,2411.6,6158.4
8899.9,3211.2,3789.8,8230.3,12609.5
8084.9,2116,3789.8,10069.5,8105.6
9737.2,5684.7,19221.5,5691.7,5918.6
7504.5,11848.9,4661.4,7581.8,7254.4
4423.1,1136.9,3402.2,6821.6,3494.2
450.3,6819.4,2652.8,13886.1,6239.4
2342.1,4579.3,14952.3,6790.2,29525.4
4297.9,28288.6,4603.6,9575.9,7179.7
4532.5,3789.8,3322.5,2729,36326.6
850.7,2625.7,14628,13161.2,5560
2369.1,12279.6,1069.7,3031.8,3183.4
3185.7,2390.6,11256,5946.9,14140.9
15998,3402.2,2842.3,5529.6,11191.5
4331.1,1197.9,2134.9,5103.3,9446.9
7412.3,2052.4,4577.9,10758.3,9396.3
6124,15393.7,1633.1,5887.2,4766.9
4364,10019.4,6267.2,6260.5,17901.7
137.6,2381.6,4618.1,6295.8,8413.7
3158.1,4223.7,18033.2,9710.7,6924.7
189.5,711.8,4516.2,20417,21420.8
4398.2,108.3,2210.7,9002.3,9036.9
157.9,6804.4,2795.4,19391.5,16269.7
2090.4,594.4,10399,5386.2,12531.5
9375.4,1099.5,3674.4,3654.3,12732.4
14993.8,13465.1,7789.5,18065.8,12865
3789.8,4082.7,4656.1,653.1,3789.8
8059.4,79642.9,10219.5,11324,6126.8
5277.8,4737.2,694.8,6804.4,6816.2
13058.9,697.9,11136.8,5610,11777.4
439.8,4547.7,8520.5,7147.3,1364.3
935.2,919,2652.8,8334.7,19557.4
2110.3,1871.2,7494,23933.4,5887.9
3594.9,3062,21204.6,15915.8,1393.5
1368.4,2721.8,4764.7,7618.1,10822.9
1870.3,9554.1,3574.1,2721.8,18157.1
